track_name,track_gauge,track_ownership,land_ownership,railcode,shape_Length,geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 05,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.003965273,"MULTILINESTRING ((138.5817032220001 -34.936717374999944, 138.58180224400007 -34.93728276999997, 138.5819832410001 -34.93831856199995, 138.58210756900007 -34.93902418999994, 138.5822537040001 -34.939860963999934, 138.58237822600006 -34.94062472899998))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 06,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.002399195,"MULTILINESTRING ((138.58179000400003 -34.93828090899996, 138.5818916170001 -34.93887565299997, 138.582067466 -34.93988880499995, 138.58219417100008 -34.94064580799994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 07,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.006005394,"MULTILINESTRING ((138.5807661020001 -34.93460277799994, 138.58085274100006 -34.93510031599993, 138.58101184200007 -34.93599594699998, 138.58115998000005 -34.93686881999997, 138.5813340960001 -34.937940536999974, 138.58155021700009 -34.93916633899994, 138.5816876670001 -34.94000744799996, 138.58174042000007 -34.94017977999994, 138.5818672370001 -34.94049782199994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 08,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.006022519,"MULTILINESTRING ((138.5807661020001 -34.93460277799994, 138.5807694440001 -34.93487328699996, 138.58079281400012 -34.935067569999944, 138.5809907890001 -34.93621188099996, 138.58117171700007 -34.93726119599995, 138.58128318800004 -34.93790346299994, 138.581492227 -34.93916067699996, 138.5816223170001 -34.93996107499993, 138.5816914520001 -34.94016979, 138.58178409700008 -34.94036995899995, 138.5818672370001 -34.94049782199994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 09,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.004686124,"MULTILINESTRING ((138.58097111200004 -34.93511168899994, 138.581093462 -34.93548823899994, 138.58116215100006 -34.935805122999966, 138.58126639500006 -34.936402172999976, 138.581386446 -34.93714828099996, 138.5814693540001 -34.93766827999997, 138.58168260600007 -34.93889853299993, 138.58172469600004 -34.93914276999993, 138.581784179 -34.93948200899996, 138.5818147320001 -34.939716776999944))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL 10,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.004971249,"MULTILINESTRING ((138.58097111200004 -34.93511168899994, 138.58103613600008 -34.93546005099995, 138.5811151590001 -34.93592588699994, 138.58125814700009 -34.93677612099998, 138.58137872800012 -34.937504210999975, 138.58148350700003 -34.93808324099996, 138.58155456800012 -34.93851736499994, 138.58168611700012 -34.93926820899998, 138.5817620690001 -34.93973398099996, 138.58181793300002 -34.94001004399996))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KESWICK PASSENGER TERMINAL  11,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,,0.002644755,"MULTILINESTRING ((138.58086938700012 -34.93324659899997, 138.58072270500008 -34.933506620999935, 138.5806510870001 -34.93368548999996, 138.58060765800008 -34.93388294899995, 138.580584003 -34.93409432399994, 138.58059640600004 -34.934265850999964, 138.5806421540001 -34.93447860899994, 138.58069515600005 -34.93484025499998, 138.58070491600006 -34.935101877999955, 138.58072151200008 -34.935223906999965, 138.58074633900003 -34.93536863899993, 138.58080845100005 -34.93581610699994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.000195809,"MULTILINESTRING ((138.47686207000004 -33.18276000199995, 138.47695189700005 -33.18276240599994, 138.47705776600003 -33.18276655599993))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.02312097,"MULTILINESTRING ((138.47705776600003 -33.18276655599993, 138.47791956100002 -33.18280033899998, 138.47880295400012 -33.182838809999964, 138.47907840000005 -33.182855417999974, 138.4793491150001 -33.18287633399996, 138.47962332600002 -33.18290397099997, 138.4798394060001 -33.18293076799995, 138.48014990800004 -33.182975357999965, 138.4805476240001 -33.183039477999955, 138.48377269700006 -33.18357708399998, 138.48955951000005 -33.184541502999934, 138.48970472700012 -33.18456410299996, 138.48985408700003 -33.184585099999936, 138.49000128800003 -33.18460393399994, 138.49017434900009 -33.18462298399993, 138.4904058950001 -33.18464367399997, 138.49052014000006 -33.184652007999944, 138.49072329400008 -33.184662817999936, 138.49084389600011 -33.184666894999964, 138.49102632500012 -33.18467021799995, 138.4912545410001 -33.184668372999965, 138.49148901600006 -33.18466131699995, 138.49187685700008 -33.18464464699997, 138.49217439000006 -33.18462785699995, 138.49246080800003 -33.184611693999955, 138.49314340700005 -33.18457067799994, 138.49341785100012 -33.18455065399996, 138.4936225030001 -33.184532100999945, 138.4938360760001 -33.18450817099995, 138.4940203530001 -33.18448374899998, 138.49416366900005 -33.18446274199994, 138.49450801900002 -33.18440760499993, 138.4956645850001 -33.18421102099995, 138.49595275500008 -33.18416514799998, 138.49614501500002 -33.184137541999974, 138.49640629600003 -33.184104900999955, 138.49664043500002 -33.184081471999946, 138.49687567 -33.18406398099995, 138.49714531400002 -33.184049809999976, 138.49751488700008 -33.184037201999956, 138.4999926710001 -33.183973735999984))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.000222911,"MULTILINESTRING ((138.4999926710001 -33.183973735999984, 138.5002155090001 -33.183968025999945))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.000285071,"MULTILINESTRING ((138.58159765200003 -33.202984716999936, 138.58188057900009 -33.20294982299998))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.020117624,"MULTILINESTRING ((138.58188057900009 -33.20294982299998, 138.59394141400003 -33.20146168599996, 138.59947214200008 -33.20078035499995, 138.5999402540001 -33.20072470399998, 138.60025963500004 -33.20069073299993, 138.60045944900003 -33.200671718999956, 138.6006617280001 -33.20065537099998, 138.60095025300006 -33.20063529, 138.60132882400012 -33.200614738999946, 138.6015682850001 -33.20060485699997, 138.60181680000005 -33.20059669799997, 138.60185666900009 -33.200595747999955))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYSTAL BROOK - BROKEN HILL,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,AUSTRALIAN RAIL TRACK CORPORATION LTD.,RWN06,0.000186993,"MULTILINESTRING ((138.60185666900009 -33.200595747999955, 138.60204360900002 -33.20059129699996))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADELAIDE - MELBOURNE,STANDARD,AUSTRALIAN RAIL TRACK CORPORATION,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,RWE04,0.00660875,"MULTILINESTRING ((138.60077456600004 -35.00643197599993, 138.60078110100005 -35.00657735899995, 138.60099520000006 -35.01092635999993, 138.601086 -35.01281729899995, 138.60109601500005 -35.013032900999974))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEIGH CREEK COALFIELD LINE,STANDARD,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,RWN09,0.034854554,"MULTILINESTRING ((137.8573437550001 -32.36955260899998, 137.85828852400005 -32.36227669799996, 137.85967918900008 -32.35124136299993, 137.86047920300007 -32.34532098699998, 137.86122825100006 -32.33952016599994, 137.86182035800005 -32.33498689199996))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEIGH CREEK COALFIELD LINE,STANDARD,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,RWN09,8.04E-05,"MULTILINESTRING ((137.85733339600006 -32.36963238399994, 137.8573437550001 -32.36955260899998))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEIGH CREEK COALFIELD LINE,STANDARD,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,RWN09,0.004933414,"MULTILINESTRING ((137.85670203600012 -32.37452523099995, 137.85717462500008 -32.370855, 137.85733339600006 -32.36963238399994))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEIGH CREEK COALFIELD LINE,STANDARD,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,MINISTER FOR INFRASTRUCTURE AND TRANSPORT,RWN09,7.40E-05,"MULTILINESTRING ((137.85669259000008 -32.37459858799997, 137.85670203600012 -32.37452523099995))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
